Price,Close,High,Low,Open,Volume
Ticker,X,X,X,X,X
Date,,,,,
2000-01-03,23.817306518554688,24.65955560115314,23.582974312756736,24.51880662675502,494100
2000-01-04,22.92788314819336,23.630131249276598,22.553550362100406,23.0663858792172,1202500
2000-01-05,23.162221908569336,23.349388355286933,22.459973606112097,23.118798870252718,1464500
2000-01-06,23.302217483520508,23.676550294500757,22.787883995606492,23.35088114877852,676000
2000-01-07,23.910888671875,24.65955448931824,23.630138990333784,24.65955448931824,904600
2000-01-10,23.723712921142578,24.144463151297746,23.489380817735405,23.867456279086273,704700
2000-01-11,23.349382400512695,23.95729907004216,23.25579920102034,23.725213135131693,501200
2000-01-12,22.60072898864746,23.489395735735037,22.507145738704295,23.253565546047476,461400
2000-01-13,23.582969665527344,24.191634676981874,23.02147038777669,23.493129152781975,691900
2000-01-14,23.115055084228516,24.144470492837883,22.97505438303045,23.62789072432326,737400
2000-01-18,21.57131004333496,22.927892839151323,21.336977825822455,22.927892839151323,958000
2000-01-19,21.664884567260742,22.41355015482339,21.52413564242611,22.31772076541196,1007100
2000-01-20,20.96263885498047,21.71130452837263,20.58830601828439,21.71130452837263,522700
2000-01-21,20.307552337646484,20.869051480622886,20.21396914715042,20.869051480622886,657500
2000-01-24,19.60605812072754,21.009806378017714,19.41889168642218,20.58830777358924,792500
2000-01-25,19.839635848999023,20.07396794604121,19.278136721197164,19.74979536024563,811100
2000-01-26,19.138145446777344,19.699644849793554,18.903813234879134,19.652479105567416,907400
2000-01-27,19.699644088745117,19.980393779407134,19.32531116786243,19.32531116786243,520700
2000-01-28,19.138145446777344,20.30756174241966,19.090979702551202,19.98189248850097,465800
2000-01-31,18.623056411743164,19.1381381281775,18.34230681759628,19.090972401987965,349600
2000-02-01,18.623056411743164,19.1381381281775,18.576638939883736,18.716639609792125,777200
2000-02-02,18.57664680480957,18.857396517819435,18.57664680480957,18.716647533991054,624100
2000-02-03,18.29588508605957,18.670217791102672,18.10871873353802,18.57438842440827,586800
2000-02-04,18.20231056213379,18.67022666585816,18.061561603760694,18.200064370632454,420000
2000-02-07,17.8743953704834,18.108727552331022,17.172895333981103,18.065304514721458,853500
2000-02-08,17.827974319458008,18.29589033500322,17.68722538760916,18.0653008998645,578800
2000-02-09,17.8743953704834,18.342311479658356,17.8743953704834,18.155145035988372,873300
2000-02-10,17.266475677490234,17.87439239081767,16.93856032847119,17.87439239081767,812900
2000-02-11,17.172889709472656,17.64080566539459,17.125723986742855,17.63855947460277,1786900
2000-02-14,17.787513732910156,18.071357037158723,17.314441559162546,17.50745437082282,858300
2000-02-15,18.686725616455078,19.11211224338906,17.692895987691852,17.69667992914508,1066300
2000-02-16,18.73365592956543,19.301342472885597,18.639041505678737,19.01749920122551,693400
2000-02-17,18.355192184448242,19.065178379401164,18.355192184448242,18.83204808844462,838500
2000-02-18,17.692899703979492,18.165971888577875,17.551356298454607,17.78751414089917,646300
2000-02-22,17.929811477661133,18.07135486290972,17.267510514098998,17.69668111115161,876800
2000-02-23,17.456741333007812,18.165971338577833,17.456741333007812,17.976742470467645,404000
2000-02-24,17.03059196472168,17.835192612762008,16.841363165113663,17.832921670823353,637500
2000-02-25,16.368282318115234,17.172882531223834,16.132124695967953,17.128981046110454,1133900
2000-02-28,16.652132034301758,16.935975193977356,16.226745544441656,16.462903261184692,892500
2000-02-29,16.557514190673828,16.84135729108538,16.13212778963082,16.652128557477678,689800
2000-03-01,16.22675323486328,16.51059652906207,16.22675323486328,16.372080574157373,750100
2000-03-02,16.22675323486328,16.557525494929305,16.22675323486328,16.27368220073052,620200
2000-03-03,16.79443359375,17.835191953100058,16.368290560687264,16.652133749600917,627700
2000-03-06,16.132139205932617,16.841369209291088,15.989839305450527,16.79595468532273,485700
2000-03-07,15.65906810760498,16.226754748973093,15.65906810760498,16.08445483876321,768100
2000-03-08,15.848292350769043,16.22675000094246,15.61137806965348,15.705992482196836,630900
2000-03-09,16.132139205932617,16.321368073452742,15.895224871690464,16.03903921524223,551400
2000-03-10,16.462902069091797,16.794430647693687,16.226744369449143,16.31908780770027,610400
2000-03-13,16.22675323486328,16.652139926328903,16.084453337931325,16.27368220073052,378700
2000-03-14,16.273672103881836,16.746743967366772,16.132128794434234,16.182841670864395,1068900
2000-03-15,17.692899703979492,17.835199609213635,16.226754181579135,16.273683150184347,998600
2000-03-16,18.355192184448242,19.34902155751119,17.97673461363488,18.73364975526161,1511000
2000-03-17,17.598281860351562,18.497497086871356,17.598281860351562,17.976739534767724,611100
2000-03-20,17.503662109375,17.976734058277025,17.503662109375,17.69289088893581,567300
2000-03-21,18.11903953552246,18.44981175310185,17.314438722141738,17.409053141388412,701500
2000-03-22,17.740575790405273,18.071347894844692,17.50366157354067,17.931319006492636,1062000
2000-03-23,17.645967483520508,18.07135412141285,17.551353064036668,17.742096345845507,626700
2000-03-24,17.456741333007812,17.78751360235746,17.219826998026903,17.643699258357245,599300
2000-03-27,16.935977935791016,17.40904994517065,16.935977935791016,17.265235650082907,273600
2000-03-28,16.6998233795166,16.841366759727322,15.98983697974111,16.5083235970963,918200
2000-03-29,17.409053802490234,17.598282648169477,16.841367265452508,17.219824956810992,840100
2000-03-30,18.59211540222168,19.112116563750234,17.692899987234128,17.885912806411547,1182600
2000-03-31,18.922882080078125,19.34902517662849,17.97673797607422,18.733653259277343,904500
2000-04-03,19.112110137939453,19.206724544562917,18.59210915124392,19.112110137939453,652300
2000-04-04,18.73365592956543,19.34902793463147,18.402883695764526,19.112113625112208,709400
2000-04-05,18.686725616455078,19.065183284640998,18.592111199408595,18.592111199408595,444200
2000-04-06,18.922882080078125,19.395954132080078,18.63903884887695,18.733653259277343,630800
2000-04-07,18.355192184448242,18.922878540668293,18.355192184448242,18.922878540668293,476700
2000-04-10,18.686725616455078,18.82826899224962,18.213653531222675,18.309782391071305,203700
2000-04-11,19.112110137939453,19.254409997608157,18.781337964490845,18.781337964490845,490000
2000-04-12,19.301334381103516,19.86902068643009,18.97056228597363,19.210503937022853,1351200
2000-04-13,19.206735610961914,19.774422377788376,19.017506688686428,19.44516445726562,609200
2000-04-14,17.929811477661133,19.017499096569914,17.78751159281166,19.017499096569914,790300
2000-04-17,18.0244197845459,18.44980629554012,17.740576610768358,18.02214884281234,582600
2000-04-18,18.544429779052734,18.544429779052734,18.02442862184502,18.075141533088754,510100
2000-04-19,18.875947952270508,19.206720048285643,18.54441935696545,18.54441935696545,719400
2000-04-20,18.40288734436035,18.92288852903119,18.308272901715196,18.92288852903119,573700
2000-04-24,17.787513732910156,18.44981477615681,17.26751259163374,18.35520034140729,741500
2000-04-25,18.355192184448242,18.82826414796495,18.024420059664408,18.075132946817885,855900
2000-04-26,18.78134536743164,19.017503227341848,18.49750203568027,18.688245366746774,645600
2000-04-27,18.78134536743164,19.06518869918301,18.639045451673354,18.64282939420123,435600
2000-04-28,18.970569610595703,19.206727412686078,18.828269729677487,18.968298668154247,453600
2000-05-01,19.112110137939453,19.159795590984697,18.828266918069065,18.92288132469253,450700
2000-05-02,18.49748992919922,19.017490780523783,18.308261165213906,18.96829089765135,840000
2000-05-03,19.206735610961914,19.490578994375145,18.26059099958448,18.264374942801066,566900
2000-05-04,18.11903953552246,19.017498268581907,18.11903953552246,19.017498268581907,650800
2000-05-05,18.071361541748047,18.260590458415567,18.024432562521405,18.21139053584543,1190500
2000-05-08,17.55097007751465,18.071349244233414,17.40904848659135,18.071349244233414,2150300
2000-05-09,17.787513732910156,17.929813634880393,17.50367042866159,17.50745437082282,667200
2000-05-10,17.409053802490234,17.92981137790649,17.31443937965061,17.69668101269401,577800
2000-05-11,17.787513732910156,18.165971471908243,17.551355895882303,17.598284863411113,685300
2000-05-12,18.071361541748047,18.165976000081805,17.69290370841301,17.696687651517454,324600
2000-05-15,17.975736618041992,18.645045960203127,17.784505377424523,18.212862947893647,437100
2000-05-16,18.740663528442383,18.98008485648832,18.26258537720661,18.26640936046585,940700
2000-05-17,18.740663528442383,19.123126049431,18.549432267948074,18.595327361952663,901000
2000-05-18,18.98008918762207,19.218746065271866,18.788857883490014,18.8401074411396,840600
2000-05-19,19.983667373657227,20.557361173857913,18.98008547574655,19.031335023373423,1045100
2000-05-22,19.84062957763672,20.17490209928949,19.601208200731495,19.88805515001049,1730700
2000-05-23,18.262592315673828,19.840633066721548,18.215166734960004,19.65093220284554,1123700
2000-05-24,18.310771942138672,18.74065994359067,18.023925106267388,18.166966271848096,720400
2000-05-25,17.641464233398438,18.166967893722397,17.593274170762744,18.121072804399628,462400
2000-05-26,17.306425094604492,17.641461975845825,17.21080948634701,17.639167002826582,553100
2000-05-30,17.88011360168457,18.11953480580895,17.067763417474566,17.21080453638087,638500
2000-05-31,17.259000778198242,17.88012002399085,17.210810718279962,17.784504408889294,413800
2000-06-01,17.306425094604492,17.306425094604492,16.92396266157456,17.21080948634701,670000
2000-06-02,17.688886642456055,17.737076696513434,17.497655435510584,17.6927106246445,585400
2000-06-05,17.2108154296875,17.593277994791666,17.11519978841146,17.593277994791666,353600
2000-06-06,17.163387298583984,17.306428486666157,16.685309163593207,17.256707952113082,741200
2000-06-07,16.541494369506836,17.30641896462854,16.445878795116624,17.210803390238326,675500
2000-06-08,16.637121200561523,17.067773828901494,16.541505561477837,16.637121200561523,898300
2000-06-09,16.350269317626953,17.01957858793917,16.302843764951938,17.01957858793917,614300
2000-06-12,16.398468017578125,17.163393301078038,16.302852357140637,16.683020024618923,603000
2000-06-13,16.111614227294922,16.494076707411427,16.063424164893156,16.44588664500966,596300
2000-06-14,16.541494369506836,16.828341092677476,16.159032071945983,16.162856052971325,645700
2000-06-15,16.111614227294922,16.732733505097038,15.967808544864031,16.545326247889378,542300
2000-06-16,15.967818260192871,16.111624030119767,15.824776995505525,15.918097699012153,737800
2000-06-19,15.729143142700195,16.063415377554488,15.633527574976657,16.063415377554488,341200
2000-06-20,15.346696853637695,15.77658510389503,15.202891100117029,15.77658510389503,468100
2000-06-21,14.868608474731445,15.489727640070612,14.820418421055214,15.489727640070612,760100
2000-06-22,14.390534400939941,14.964228174302757,14.3423443340704,14.916038107433216,1398500
2000-06-23,14.533570289611816,14.916032665654233,14.390529150879095,14.441778677411238,1402700
2000-06-26,14.868608474731445,15.872190050936553,14.724802818338729,15.872190050936553,1053700
2000-06-27,14.916038513183594,15.298501039162659,14.72480725019406,14.72480725019406,1153000
2000-06-28,14.437956809997559,14.916034850063703,14.390531258330109,14.916034850063703,957100
2000-06-29,14.820420265197754,14.916035879811933,14.103685407956965,14.487678334854388,1414400
2000-06-30,14.199295043945312,14.77298849007625,13.959873855852816,14.678903383517397,1312800
2000-07-03,14.77299976348877,14.77299976348877,14.103690232246393,14.151115803410256,659600
2000-07-05,14.677380561828613,14.964227434325517,14.581764937662978,14.961932460924446,479300
2000-07-06,14.294914245605469,14.724802187082243,14.199298646988051,14.724802187082243,553200
2000-07-07,14.246734619140625,14.437965956310299,14.055503281970953,14.437965956310299,643300
2000-07-10,14.486151695251465,14.86861425479694,14.151114703182586,14.242906359424207,634400
2000-07-11,14.916038513183594,15.059844212858781,14.486150423890182,14.533575987204527,1054300
2000-07-12,14.77299976348877,15.05984670544979,14.486152821527751,15.007832645351256,564700
2000-07-13,14.868608474731445,14.96422407744793,14.724802818338729,14.870138942981715,564700
2000-07-14,14.77299976348877,15.011656629293313,14.629194040011955,14.961936084172619,381000
2000-07-17,14.437956809997559,14.724803634037245,14.246725593971101,14.678908550704845,636900
2000-07-18,14.486151695251465,14.77299861491057,14.390536055365095,14.533577262728063,417000
2000-07-19,14.437956809997559,14.629188026024016,14.199300042303651,14.579467501343187,457700
2000-07-20,14.390534400939941,14.486150029833745,14.3423443340704,14.486150029833745,484800
2000-07-21,14.486151695251465,14.7248085425008,14.342345982955324,14.388241081586695,784000
2000-07-24,14.486151695251465,14.77299861491057,14.294920415478726,14.77070364113217,710900
2000-07-25,14.3423490524292,14.629196033477783,14.24673339207967,14.533580373128256,672700
2000-07-26,13.959885597229004,14.34234821633117,13.959885597229004,14.34234821633117,635100
2000-07-27,13.912458419799805,14.15111527672181,13.67303705791364,13.959883989198543,632800
2000-07-28,13.481800079345703,13.768646889544549,13.290568872546473,13.623310763863204,1655900
2000-07-31,13.72122573852539,13.912457006624097,13.481804400958756,13.531524939178482,1090300
2000-08-01,14.151107788085938,14.199297836947103,13.768645415434966,13.868084990373825,553900
2000-08-02,13.768651962280273,14.15111451678806,13.721226395428353,14.059322861755492,418400
2000-08-03,13.72122573852539,13.959882571205522,13.625610104476038,13.625610104476038,924400
2000-08-04,13.768651962280273,13.959883239534166,13.721226395428353,13.768651962280273,587400
2000-08-07,13.768651962280273,14.008073311309191,13.721226395428353,13.768651962280273,838600
2000-08-08,13.72122573852539,13.959882571205522,13.72122573852539,13.768651303106816,1240300
2000-08-09,13.768651962280273,14.055498878161112,13.721226395428353,13.768651962280273,1095100
2000-08-10,13.768651962280273,13.816842034055298,13.625610756801406,13.768651962280273,734000
2000-08-11,13.768651962280273,13.86426760090722,13.57742068502638,13.676860307247706,829500
2000-08-14,13.817521095275879,13.96257696906204,13.671689948873247,13.916035460099645,486900
2000-08-15,13.768648147583008,13.86561045848148,13.52663000652847,13.86561045848148,446000
2000-08-16,13.865615844726562,14.011447003915567,13.623597609657482,13.768653496162042,629500
2000-08-17,13.62359619140625,13.865614401280617,13.62359619140625,13.865614401280617,618400
2000-08-18,13.526250839233398,13.768656768251919,13.477769653429695,13.623213210840808,342700
2000-08-21,13.380796432495117,13.623589801087897,13.332702922120612,13.574721018473307,625500
2000-08-22,13.23574161529541,13.380797429466776,13.138779315081882,13.380797429466776,946900
2000-08-23,13.041816711425781,13.33270360529833,12.992947926307117,13.233414010974126,1216900
2000-08-24,13.23574161529541,13.332703915508937,13.041817014868355,13.287712970269784,646600
2000-08-25,13.283839225769043,13.526632687325266,13.186876895653942,13.526632687325266,575100
2000-08-28,13.429676055908203,13.526638427167951,13.283844862585624,13.380807233845374,586700
2000-08-29,13.23574161529541,13.429666215722465,13.186872829039721,13.42733891930163,378700
2000-08-30,13.62359619140625,13.768652062810123,13.235746837524275,13.28771821300421,1006600
2000-08-31,13.477766036987305,13.962577764936489,13.477766036987305,13.671690728166979,690700
2000-09-01,13.332709312438965,13.623596330827324,13.283840506401734,13.621269033464424,733200
2000-09-05,13.962579727172852,14.011448543165898,13.57473029030694,13.722113490583878,777200
2000-09-06,14.205367088317871,14.447385244799499,14.01144245415949,14.109956795631627,861900
2000-09-07,13.962579727172852,14.156504445605808,13.768655008739895,14.063419929765587,776800
2000-09-08,14.011443138122559,14.15649898460584,13.865612019168733,14.109957484403635,601400
2000-09-11,14.011443138122559,14.253461306418208,13.962574340981101,14.063414504673814,548000
2000-09-12,13.962579727172852,14.108410902382376,13.671692649523418,14.108410902382376,684200
2000-09-13,13.914484977722168,14.011447328533116,13.671691464343596,13.768653815154543,891600
2000-09-14,13.574726104736328,13.914481893620021,13.52663257634184,13.914481893620021,399200
2000-09-15,13.186877250671387,13.574726581573486,13.089914917945862,13.574726581573486,763000
2000-09-18,13.138774871826172,13.526623941517931,13.089906102096867,13.186868369519807,568000
2000-09-19,12.750934600830078,13.138783938154633,12.702065797379188,13.093792977084753,735900
2000-09-20,12.50814151763916,12.750934997301632,12.460047985263513,12.705944034832827,1058000
2000-09-21,12.314220428466797,12.605107525202234,12.169164516509321,12.411182794045276,985800
2000-09-22,12.46004581451416,12.46004581451416,12.266121173607011,12.457718517607521,626500
2000-09-25,12.120291709899902,12.5081410446167,12.120291709899902,12.5081410446167,281300
2000-09-26,11.781306266784668,12.411173536830741,11.781306266784668,12.124165237563162,594800
2000-09-27,11.829399108886719,11.975230176652568,11.587381025541529,11.930239976947215,652100
2000-09-28,11.635478973388672,12.023328272501628,11.538516648610432,11.82940362294515,1044700
2000-09-29,11.781306266784668,11.975230853297647,11.53851289752233,11.54239147802422,985700
2000-10-02,11.684346199035645,11.829402030427929,11.538515095253471,11.782859795303974,536800
2000-10-03,12.217253684997559,12.411178346664187,11.684348501685669,11.684348501685669,929200
2000-10-04,12.169159889221191,12.70206506085692,12.120291088603931,12.124169670523948,645700
2000-10-05,11.829399108886719,12.411172835553279,11.732436821108958,12.263790483627044,478500
2000-10-06,11.829399108886719,12.072192464430328,11.587381025541529,11.736315401391694,773700
2000-10-09,11.635478973388672,11.926365947723388,11.587385447246682,11.7363198799297,709400
2000-10-10,11.684346199035645,11.975233134210102,11.587383887310827,11.635477406978291,391100
2000-10-11,11.441548347473145,11.829397443997658,11.296492572321105,11.682015112814259,765800
2000-10-12,11.150671005249023,11.441558074951171,11.005615106772165,11.441558074951171,719900
2000-10-13,10.956740379333496,11.296496080345138,10.81168455913569,11.247627292059164,942900
2000-10-16,10.859780311584473,11.10257375835577,10.811686785724044,11.053704960005623,564300
2000-10-17,10.76282024383545,11.005613741509224,10.76282024383545,10.859782588374507,360900
2000-10-18,10.665858268737793,10.811689426923774,10.47193357294256,10.766699199322995,445300
2000-10-19,10.811683654785156,11.005608247047983,10.714721358653742,10.766693451203734,611700
2000-10-20,10.811683654785156,11.247626351243909,10.811683654785156,10.906319394357324,858500
2000-10-23,10.61776065826416,11.053703420240693,10.61776065826416,10.66585417742523,948900
2000-10-24,11.199536323547363,11.393460976141203,10.617762365765849,10.619313650542496,745100
2000-10-25,10.908650398254395,11.441555608104204,10.859781594132803,11.294173183394237,638000
2000-10-26,10.665858268737793,11.150670008225875,10.520802383230926,10.859782964533027,557200
2000-10-27,10.859780311584473,10.90864910993462,10.520799813092317,10.766696569113979,513800
2000-10-30,11.587386131286621,11.781310792291084,11.005612148273235,11.007163433117162,914600
2000-10-31,12.363080978393555,12.508136793327797,11.732438387540027,11.782858458420227,1742500
2000-11-01,11.87826919555664,12.3142119024137,11.829400410192688,12.263791832718711,505700
2000-11-02,11.441548347473145,11.926359718128786,11.247623799210889,11.875939661076515,837000
2000-11-03,11.538512229919434,11.587381009841307,11.247625366980287,11.34846623490415,681500
2000-11-06,11.490424156188965,11.781311156692938,11.344593019654976,11.542396268769345,580500
2000-11-07,11.441548347473145,11.6354728957354,11.344586073342017,11.588930678656544,313100
2000-11-08,11.344589233398438,11.538513835678753,11.296495718980987,11.441551534538595,526400
2000-11-09,11.24763011932373,11.393461248508489,11.053705462094012,11.24763011932373,353600
2000-11-10,11.24763011932373,11.393461248508489,11.102574262663909,11.348471029854847,505800
2000-11-13,11.296500205993652,11.393462545647619,11.10257552668572,11.20108915133003,357500
2000-11-14,11.246774673461914,11.345430591650176,11.04946283708539,11.345430591650176,462900
2000-11-15,10.852155685424805,11.395157876765799,10.852155685424805,11.395157876765799,720600
2000-11-16,10.852155685424805,10.950811646201393,10.753499724648215,10.950811646201393,449000
2000-11-17,10.753495216369629,11.099185341230855,10.753495216369629,10.852151135785864,433000
2000-11-20,10.704564094543457,10.852153600280584,10.654841716639119,10.852153600280584,236500
2000-11-21,10.50725269317627,10.654842205687633,10.40859674682731,10.654842205687633,404700
2000-11-22,10.211282730102539,10.457528137741887,10.013970878447031,10.457528137741887,575000
2000-11-24,10.260215759277344,10.358871680039625,10.16155983851506,10.260215759277344,438200
2000-11-27,10.605910301208496,10.753499836843481,10.358875989619866,10.410176758577425,699800
2000-11-28,11.099187850952148,11.197843792676224,10.65484170620022,10.75744397591547,1258600
2000-11-29,10.901874542236328,11.148119957359786,10.852152170881208,10.95475442718265,680300
