Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2012-05-18,38.02141571044922,44.754478876724804,37.7926710514565,41.8205733915849,573576400
2012-05-21,33.84432601928711,36.459977408452524,32.81994706729023,36.33068564559697,168192700
2012-05-22,30.830860137939453,33.406728927025874,30.771188036558144,32.43207638438288,101786600
2012-05-23,31.825403213500977,32.32267513871193,31.18889575625235,31.19884142238959,73600000
2012-05-24,32.84978103637695,33.028799226810904,31.59665749722285,32.77021950389718,50237200
2012-05-25,31.73589515686035,32.77022170578045,30.940260809184828,32.720495270403944,37149800
2012-05-29,28.68264389038086,31.517094153787344,28.49368003363595,31.308238965397326,78063400
2012-05-30,28.03619384765625,29.388772299149558,27.707994427455564,28.54341147831949,57267900
2012-05-31,29.438499450683594,29.50811721930095,26.683612426921325,28.394227230597497,111639200
2012-06-01,27.568754196166992,28.990952172010452,27.24055480919864,28.73237054940784,41855500
2012-06-04,26.753231048583984,27.499138988025596,26.295741756258618,27.05159536252582,35230300
2012-06-05,25.728849411010742,27.608536620352474,25.60950331817457,26.55432070422375,42473400
2012-06-06,26.663721084594727,27.021757491006888,25.380760456521028,25.92775883570234,61489200
2012-06-07,26.16644859313965,27.20077512470006,26.00732172627526,26.852684392081002,26159500
2012-06-08,26.95214080810547,27.608539648341004,26.295741967869933,26.405140509947856,38034000
2012-06-11,26.86263084411621,27.91684684216433,26.69355830600965,27.03170338222277,28219600
2012-06-12,27.25050163269043,27.61848369889483,26.812901799162955,27.33006506633707,15816800
2012-06-13,27.121212005615234,27.946683348395048,26.952139470494455,27.509083510975056,17102800
2012-06-14,28.13564682006836,28.16548192194235,27.230610158739097,27.49913745725629,16855000
2012-06-15,29.846261978149414,29.935771078840006,28.195319293988167,28.354446162562123,43563800
2012-06-18,31.238622665405273,31.904969028148347,29.249534934290303,29.796533301570165,42978900
2012-06-19,31.73589515686035,32.00442246055406,30.532497968883384,31.36791498241364,30849000
2012-06-20,31.427589416503906,31.755788846393568,30.980043877135248,31.745843179191816,15553600
2012-06-21,31.666278839111328,32.32267768024714,31.33807941854342,31.49720629536774,21875300
2012-06-22,32.86967086791992,33.26748989381454,31.885074659350007,32.23316346159525,74834000
2012-06-25,31.88507843017578,32.83983965257574,31.37785892248066,32.680712782175746,24352900
2012-06-26,32.91939926147461,33.25754431549188,32.32267448091879,32.511636442855284,24858700
2012-06-27,32.05414581298828,32.720492123373006,31.725946439020344,32.28289042882678,28568000
2012-06-28,31.188894271850586,32.01436365559392,30.731403136020543,31.785619036149775,17713300
2012-06-29,30.930315017700195,31.815458463029188,30.592169947069408,31.745840695006716,19526900
2012-07-02,30.60211753845215,31.556878811860784,30.38331665725615,31.079498175156466,14122000
2012-07-03,31.029767990112305,31.26845827964341,30.631948943952,30.741349371340267,8763600
2012-07-05,31.298295974731445,31.457422847609738,30.850752356114487,31.14911476852579,10032100
2012-07-06,31.55687713623047,31.725949673203463,31.08944219139545,31.268460394889434,10945600
2012-07-09,31.994468688964844,32.70059759227622,31.815452418180474,31.92485093416955,17785200
2012-07-10,31.298295974731445,32.30278554536438,30.989987895647502,32.25305910894315,14269500
2012-07-11,30.801021575927734,31.387802584405968,30.383313093569363,31.308239154287314,13030300
2012-07-12,30.641897201538086,31.228678257619382,30.433043891886417,30.532498661838527,11300700
2012-07-13,30.552387237548828,30.90047797410377,30.39326036888518,30.870642871818028,8108300
2012-07-16,28.09586524963379,30.333589030578075,28.056082582995977,30.333589030578075,24672100
2012-07-17,27.936737060546875,28.434008988435654,27.001865304972252,28.324608557278726,30438600
2012-07-18,28.951171875,29.130190070239866,27.996408799368,28.15553566248303,16841800
2012-07-19,28.841773986816406,29.339045952106346,28.47379189784737,29.249536846598797,13685100
2012-07-20,28.60308074951172,29.309205957565666,28.563298085819874,28.841771040837354,11869100
2012-07-23,28.593135833740234,28.84177179751189,27.85717360860916,27.966574039690084,12390700
2012-07-24,28.29477310180664,29.289316945146883,27.94668237724919,28.6627532615551,11539800
2012-07-25,29.179916381835938,29.32909757826598,27.926790917328294,28.23509897620929,17230200
2012-07-26,26.703502655029297,28.075972328396652,26.584156558807774,27.598591737394255,64597400
2012-07-27,23.58063316345215,24.40610635867937,22.158437088144442,23.06347181649562,123102300
2012-07-30,23.02368927001953,23.90883456805975,22.904345072785176,23.869051904353757,29285900
2012-07-31,21.5915470123291,23.24249162034155,21.49209414055579,23.24249162034155,56179400
2012-08-01,20.766077041625977,21.462258572117186,20.72629626965217,21.38269513122751,44604400
2012-08-02,19.930660247802734,20.72629459231023,19.711859380356742,20.65667682428356,56374500
2012-08-03,20.974929809570312,22.03909141852344,19.79142210475188,20.24891325913674,80647000
2012-08-06,21.800399780273438,22.029144394898438,21.183781800695474,21.273290892842947,27778900
2012-08-07,20.606950759887695,22.327513301757783,20.38815176530553,22.07887730461991,36782900
2012-08-08,20.606950759887695,21.034604978475574,20.109678765611953,20.597005092369127,29537400
2012-08-09,20.89536476135254,21.05449161223381,20.49754763414936,20.636783154435047,15610700
2012-08-10,21.691001892089844,21.700947558706478,21.01471173769427,21.293184712134195,25794700
2012-08-13,21.482149124145508,22.327511838397033,21.283239580695035,22.029147523221322,24973100
2012-08-14,20.2688045501709,21.48214936428675,20.1395146733422,21.29318548559064,39308800
2012-08-15,21.08432960510254,21.29318289540673,20.288693416132723,20.527383703741133,47861100
2012-08-16,19.761587142944336,20.368257601793722,19.582568946354012,20.328476834185793,157565300
2012-08-17,18.946060180664062,19.970441061338693,18.896333745374054,19.900823293155916,129293400
2012-08-20,19.90082359313965,20.02016779841142,18.647698056134384,18.94606046625576,101186600
2012-08-21,19.055461883544922,19.870987617035563,18.985844110726262,19.473170417398915,70640600
2012-08-22,19.333932876586914,19.42344197438598,18.856550389344616,19.25436944487017,49892200
2012-08-23,19.333932876586914,19.622349605206914,19.25436944487017,19.39360497613901,32813700
2012-08-24,19.304094314575195,19.572621586219835,19.14496746403208,19.41349473567672,29622200
2012-08-27,19.045513153076172,19.423440854650046,18.995786722473063,19.38365819261417,20704000
2012-08-28,19.234477996826172,19.27425876397396,18.846606506661537,18.995787703113947,25417000
2012-08-29,18.995786666870117,19.274257712539185,18.96594967043055,19.214585616601777,16124700
2012-08-30,18.985841751098633,19.343878134744607,18.95600475348087,19.16485994292162,30647500
2012-08-31,17.961463928222656,18.59797337174211,17.93162882256567,18.578082036676037,58764200
2012-09-04,17.633262634277344,18.170317242968146,17.45424443138041,17.981353373583392,46622400
2012-09-05,18.47862434387207,18.647696871383623,18.08080719000425,18.17031628674224,60781800
2012-09-06,18.856552124023438,19.15491644311516,18.61786180691527,18.637753140909787,46066500
2012-09-07,18.876441955566406,19.314041783905402,18.67753432227913,18.995788053092266,36371700
2012-09-10,18.70737075805664,19.095244179970194,18.44878910909494,18.95600674010343,24797800
2012-09-11,19.323986053466797,19.473167241885626,18.74715073382339,18.816768495289395,50508200
2012-09-12,20.815805435180664,21.0445500912516,20.169352239051378,20.646732885706047,121584000
2012-09-13,20.59700584411621,21.36280519851702,20.497552959184937,20.84564185032877,65041600
2012-09-14,21.87996482849121,21.959528261080777,20.78596620767828,21.01471083925555,72819800
2012-09-17,21.402584075927734,22.625872554370513,21.382692743690814,22.546309122364686,50667600
2012-09-18,21.750675201416016,21.860073736842757,21.253403268019547,21.48214790211587,36760500
2012-09-19,23.162931442260742,23.242494889033903,21.651224056628475,21.87002306101912,78782800
2012-09-20,22.466745376586914,23.113198489723583,22.417018943630946,22.894399528998783,57248900
2012-09-21,22.735273361206055,23.113199195256357,22.476691728669792,22.844671896436942,51218100
2012-09-24,20.67656707763672,21.860072866184673,20.248912928437957,21.661165238913448,79106500
2012-09-25,20.169349670410156,21.094273844157787,20.10967567447148,21.084330075109833,46291700
