Price,Close,High,Low,Open,Volume
Ticker,UPS,UPS,UPS,UPS,UPS
Date,,,,,
2000-01-03,33.5265998840332,34.87016353269436,33.49535421778527,34.83891786644643,1273200
2000-01-04,32.46424865722656,33.49535568868804,32.30802031912634,33.49535568868804,1385800
2000-01-05,33.99528503417969,33.99528503417969,32.3705103818108,32.433001714594226,1401700
2000-01-06,33.99528503417969,34.057776366963104,32.49549304737764,32.93293237686157,1959100
2000-01-07,33.18289566040039,33.807808949673465,32.87043901576385,33.807808949673465,996000
2000-01-10,33.5265998840332,33.714073881520804,33.21414322155386,33.4328628852894,1191700
2000-01-11,32.6204719543457,33.71407015204886,32.6204719543457,33.55784183809127,1020000
2000-01-12,33.682823181152344,33.745314504308475,32.71420767223238,33.05790994959108,1097700
2000-01-13,34.1515007019043,34.245237666319404,33.68281587982876,33.8077984990489,1071200
2000-01-14,34.52646255493164,34.62019955734322,34.15151454528532,34.43272555252006,1160000
2000-01-18,34.338985443115234,34.49521376633232,33.68282648560348,34.49521376633232,980500
2000-01-19,34.12026596069336,34.27649428468921,33.714072318304154,34.24524861989004,1087300
2000-01-20,34.43272018432617,34.557702834723,34.05777223313569,34.05777223313569,1972000
2000-01-21,33.62033462524414,34.432721893140375,33.33912364789544,34.432721893140375,1270100
2000-01-24,32.99541091918945,34.12025447325273,32.99541091918945,33.93278054757552,831400
2000-01-25,32.932926177978516,33.307874104103504,32.370504288791025,32.80794353593685,1263000
2000-01-26,32.557979583740234,32.807944878049184,32.24552296585405,32.620470907317475,933400
2000-01-27,32.557979583740234,32.68296223089471,31.995557671545107,32.65171656910609,1128400
2000-01-28,32.46424865722656,32.93293367152724,31.99556364292589,32.5579856600867,1324700
2000-01-31,29.995832443237305,31.995554606119793,29.495901902516685,31.49562406539917,5745800
2000-02-01,30.683237075805664,30.745728393678995,29.152199787909048,29.839604284515694,4761000
2000-02-02,29.12094497680664,29.964577502958765,28.58976894182197,29.870840555608527,4740600
2000-02-03,28.808488845825195,29.745858331047273,28.683506247795588,29.620875733017666,1951900
2000-02-04,28.1835880279541,29.089712255016927,28.02735971294327,29.089712255016927,1745200
2000-02-07,27.87112045288086,28.402296515323656,27.746137849953143,28.30855956312787,1480200
2000-02-08,29.68337631225586,29.68337631225586,27.87112807424445,28.12109334845292,2055100
2000-02-09,28.995981216430664,29.80836862120135,28.995981216430664,29.745877282372835,1209400
2000-02-10,28.52728843688965,29.245938638476137,28.246077488442765,29.027219011906336,995700
2000-02-11,27.55868911743164,28.496059495575576,27.55868911743164,28.402322457761183,1013900
2000-02-14,27.183725357055664,27.746147260994746,27.058742711735867,27.652410277004897,2052800
2000-02-15,27.464935302734375,27.49618096291951,26.777530778661387,27.21497002125329,1182900
2000-02-16,27.996122360229492,28.214842066168785,27.246226225580486,27.589928620627948,1530000
2000-02-17,28.995981216430664,29.120963894087694,28.05861113400295,28.24608515048849,1036000
2000-02-18,28.46479606628418,29.714622457778546,27.621163252025486,28.995972282669285,1529200
2000-02-22,27.496183395385742,28.464798946814106,27.27746375474063,28.464798946814106,1226000
2000-02-23,27.464935302734375,28.12109416662223,27.027496060142475,27.527426623104645,855700
2000-02-24,27.111385345458984,27.58152497572706,26.9860147773875,27.58152497572706,1049300
2000-02-25,27.832271575927734,27.957642168612093,27.111390667992666,27.550187742387923,961700
2000-02-28,27.581533432006836,27.89495994827964,27.330792218988595,27.86361729665236,565600
2000-02-29,27.39348030090332,27.7382495037751,27.33079499129027,27.581536229742476,750900
2000-03-01,26.327835083007812,27.42482821146647,26.014408474876767,27.393485550653367,1471000
2000-03-02,26.735280990600586,26.891994243769403,26.108427977925306,26.13977062855907,1136600
2000-03-03,26.421859741210938,26.829314280517867,26.35917442747141,26.735286309908574,1030700
2000-03-06,26.45319175720215,27.268100508016435,26.327821180153798,27.268100508016435,1431500
2000-03-07,25.38753890991211,26.484531331945348,24.57263025354456,26.453188691315827,2319100
2000-03-08,27.23676872253418,27.330796692807603,25.73232119815945,26.45320230358901,2275300
2000-03-09,26.578561782836914,27.330785229520977,26.296477990330388,27.330785229520977,1199700
2000-03-10,26.79796600341797,27.268105757863896,26.609910101639596,26.954679254899943,776700
2000-03-13,26.45319175720215,27.17407257523017,26.139765314581272,26.202450603105447,671700
2000-03-14,26.35915756225586,26.829297114495855,26.233787014991858,26.327814925439856,1072500
2000-03-15,27.55017852783203,27.76957699164867,25.889018730363208,26.54721412181312,2274800
2000-03-16,28.208391189575195,28.897929640875923,27.612880708906385,28.020335248311362,1635300
2000-03-17,27.832271575927734,28.615837780204977,27.83227157592773,28.615837780204977,622400
2000-03-20,28.365097045898438,28.521810289245945,27.706901423838918,28.33375439722894,843400
2000-03-21,29.180002212524414,29.274030146614184,27.70689791178473,28.239722871626743,889000
2000-03-22,28.521804809570312,29.61879730224609,28.49046216692243,29.180000305175778,763100
2000-03-23,29.900896072387695,30.0576093641717,28.083021887693267,28.490476446331673,1472900
2000-03-24,31.96950912475586,32.15756506078384,29.994921796462116,30.0889497644761,2148200
2000-03-27,31.68741798400879,32.09487241901583,31.405334144388537,31.593390037468705,960400
2000-03-28,30.214303970336914,31.59338008516557,30.12027605341678,31.342638973378545,639300
2000-03-29,29.618804931640625,30.715797706886573,29.242693122984868,30.715797706886573,869700
2000-03-30,29.368070602416992,30.151637053922247,29.24269997017615,29.49344123465783,682400
2000-03-31,31.585554122924805,31.593389785073878,29.180005843158515,29.86954411227719,727100
2000-04-03,29.77552032470703,31.091911749588817,29.587464406866776,31.091911749588817,830000
2000-04-04,28.99195098876953,29.96357313001478,27.769587649783574,29.775517231709248,1309000
2000-04-05,29.180002212524414,29.211344857221004,28.490464029199455,28.490464029199455,478000
2000-04-06,30.026262283325195,30.182975552027308,29.24269593981462,29.24269593981462,800700
2000-04-07,30.52773094177246,30.809814697907935,29.650137033795428,30.026248708642726,778200
2000-04-10,32.09487533569336,32.09487533569336,30.590428054332733,30.65311335772276,1275600
2000-04-11,31.68741798400879,31.75010328170218,31.154592953614973,31.75010328170218,616700
2000-04-12,30.84117317199707,31.53071159657424,30.715802549346673,31.49936894091164,608700
2000-04-13,30.214303970336914,30.841156749804487,29.806849663682996,30.841156749804487,566300
2000-04-14,27.581533432006836,29.462092529643666,27.58153343200684,29.336721923134547,859800
